Protein	Sign	Pvalue
TTLL6_HUMAN	0.62506422849332	0.54794920175832
ENOB_HUMAN	2.19118160583936	0.27010830969703
TMSL1_HUMAN	1.32688874820425	0.216188824306304
FGFR2_HUMAN	-1.95749687938445	0.0860256581450417
HV303_HUMAN	1.59127378489159	0.152125551387082
K2C4_HUMAN	0.936664411816764	0.385212461664655
CYTC_HUMAN	1.26517011103639	0.237171989512042
PDXL2_HUMAN	3.69442043256512	0.0270960140403392
TPM1_HUMAN	0.588542666212096	0.572510391292938
K2C73_HUMAN	1.23364067043401	0.367793657511579
IBP1_HUMAN	1.40539081695767	0.227259592224307
HV302_HUMAN	1.85842219114508	0.105309137572264
LYSC_HUMAN	1.61816256313066	0.137142179136644
PSME2_HUMAN	0.379914717619304	0.735869115223175
NADC_HUMAN	1.94081536378153	0.122944387942035
A1AT_HUMAN	1.67625717230725	0.124857964795881
MA2B1_HUMAN	NA	NA
ENOA_HUMAN	0.0938217380848134	0.927967558727003
EGLN_HUMAN	2.70390587826702	0.0600834947440016
K2C1_HUMAN	1.57487082422258	0.148291984893513
LEG1_HUMAN	NA	NA
ARSA_HUMAN	-1.39820003348621	0.20415276818459
CATD_HUMAN	0.270961808050626	0.791971485971475
FABP6_HUMAN	0.408687601787023	0.699038367319377
CALB1_HUMAN	1.50888163891945	0.169922532602342
RCL_HUMAN	1.87118759222775	0.212985525269441
F13B_HUMAN	1.97239718653139	0.0868496894544642
KV102_HUMAN	1.08672125232019	0.319429904955814
1A02_HUMAN	1.03013943097592	0.349117302740565
MYH11_HUMAN	0.941304442435322	0.446648428460563
CD5L_HUMAN	1.20028930261626	0.283683452474895
GP1BA_HUMAN	1.13284995052545	0.329047993752119
LMNA_HUMAN	1.52230837209745	0.160893376536784
MLEC_HUMAN	0.844646037324555	0.450000532101378
ALPK2_HUMAN	1.50611188743363	0.332470880373329
HV309_HUMAN	1.37969996799229	0.216911985325047
APOC1_HUMAN	1.26741746055309	0.234012049633806
HSP71_HUMAN	0.141872026007699	0.890441496439587
CYTL1_HUMAN	NA	NA
KLK2_HUMAN	-3.0267949316436	0.0397287958671931
SET_HUMAN	1.13690834314632	0.338188497398242
CO3_HUMAN	1.26833149999828	0.233762461638449
SLPI_HUMAN	1.90121780524289	0.106730294684099
TPM3L_HUMAN	1.57787380890368	0.149211087025492
TKNK_HUMAN	-1.46531661881681	0.377402708193987
ALDOA_HUMAN	0.994355260689254	0.343924888737934
HPTR_HUMAN	1.13950520518304	0.281061355300044
C1S_HUMAN	1.7705745989358	0.110047401806052
HV103_HUMAN	3.55764279512687	0.149579266331634
HV209_HUMAN	1.08270642782869	0.334837689348019
DSC1_HUMAN	1.0917222548197	0.308895352309815
RL18_HUMAN	2.55272987371898	0.058498886967591
NAR3_HUMAN	1.81724577246812	0.121790545939718
PDIA1_HUMAN	1.00260967374608	0.340066265915791
HS71L_HUMAN	0.684785459796888	0.512727619514178
FETUB_HUMAN	3.63284052661409	0.167605028277325
DAG1_HUMAN	0.939638407197428	0.376405534396685
VSIG4_HUMAN	0.935903901675627	0.372972749513861
NEU1_HUMAN	1.06495636237706	0.348059498630158
K2C6A_HUMAN	0.624408406854843	0.552687535751714
CAMP_HUMAN	-1.55020371447874	0.153961419542511
EPHA4_HUMAN	1.70981077764787	0.196387067188511
LYPD2_HUMAN	NA	NA
PAG15_HUMAN	NA	NA
DPP2_HUMAN	1.55204764525293	0.151777155433783
S10AB_HUMAN	1.45992321284652	0.200101551428608
VIME_HUMAN	0.761440454058836	0.475498554667979
CATC_HUMAN	1.4301951908399	0.191358166737827
QPCT_HUMAN	2.23961598474243	0.0561275840018156
ANT3_HUMAN	1.69158874374104	0.122137909383609
IGHA1_HUMAN	0.815781597327431	0.438272311805902
THRB_HUMAN	-1.32046687115541	0.216164382157683
SIAE_HUMAN	0.763461623315687	0.574652145870767
ISK5_HUMAN	0.922380286874984	0.378516879742526
HV311_HUMAN	1.44899248751238	0.284377010621882
KV306_HUMAN	1.00396189138888	0.340258325786874
HEMO_HUMAN	1.21675946975544	0.254386515462458
CO4A_HUMAN	1.59083417768691	0.142743940801776
TPM3_HUMAN	1.40241099051818	0.204929362360467
ATNG_HUMAN	-3.06430595213646	0.0198096680425621
IGHG2_HUMAN	0.738501187356039	0.481653693905436
UFO_HUMAN	-1.94791681278773	0.082572579037475
LV001_HUMAN	1.22259938332755	0.253903599400283
CSF1_HUMAN	-1.15576436923915	0.274646155514546
F10A1_HUMAN	0.82945633585635	0.468227028579393
TRY2_HUMAN	0.463836012627209	0.655527445946326
RBM46_HUMAN	NA	NA
ICAM1_HUMAN	1.8050247843098	0.114138429386496
CK054_HUMAN	1.69951364102051	0.193331827981877
CFAD_HUMAN	1.19401382244843	0.267038085133213
NGAL_HUMAN	0.848432138054493	0.425835101196492
IDD_HUMAN	0.831217702054324	0.440276588770638
RARR2_HUMAN	1.60350397052929	0.162051994350194
VINC_HUMAN	NA	NA
FA11_HUMAN	NA	NA
ACTN4_HUMAN	0.840835519156397	0.448692596182439
VTDB_HUMAN	0.857032814396983	0.411725563554116
A1BG_HUMAN	1.19097102632333	0.275908213593876
A1ATR_HUMAN	0.732231094453101	0.481843844220972
CFAH_HUMAN	1.0017599497878	0.34588433484534
ANGT_HUMAN	0.862153812319544	0.409160018403092
PAPP2_HUMAN	1.00923794361671	0.339826570039078
CO2_HUMAN	0.944900150525621	0.371221468697467
IBP4_HUMAN	0.872893339807159	0.40918034082414
PEBP4_HUMAN	0.699575985572721	0.528016038411522
CO9_HUMAN	1.31464449639308	0.230921031307327
UROM_HUMAN	0.373482016065279	0.716664589600954
PRS23_HUMAN	0.697731543740268	0.512960797312119
KLK6_HUMAN	0.866905105257617	0.408302279954284
CNDP2_HUMAN	0.870894337771256	0.427642029569775
KV113_HUMAN	0.777776758212914	0.46201268599877
F16P1_HUMAN	0.393929378182156	0.758314420009744
ALBU_HUMAN	0.810883827475298	0.436700612362511
NONO_HUMAN	0.337883330643854	0.788149159891655
CXAR_HUMAN	0.904683932075859	0.395622798439716
ML12A_HUMAN	0.383466923326809	0.755669013056986
MADCA_HUMAN	-1.93389824270896	0.0819265680753049
MYH9_HUMAN	1.10017824053208	0.311693175442828
FGFR1_HUMAN	0.73538582066651	0.495224210878542
LC1L1_HUMAN	0.845255145683562	0.428221851294329
CATL1_HUMAN	0.783685537156103	0.452309466435517
MSLN_HUMAN	0.455773200428299	0.658296715991191
AFAM_HUMAN	1.22713861963112	0.249262079934419
CBG_HUMAN	0.969381891271777	0.355226654245956
TFF1_HUMAN	0.650772640678403	0.555775513697437
RL14_HUMAN	3.69198338023022	0.0999454523587611
PGCP_HUMAN	1.70032847496997	0.123791586696161
AACT_HUMAN	0.730055869560363	0.483664673191756
LV302_HUMAN	0.858449013608444	0.410984655958844
S100P_HUMAN	1.34367750682488	0.209634665425228
CHM2A_HUMAN	1.18534245896247	0.289269295644248
HBEGF_HUMAN	-3.27888478865808	0.0194868457559829
GGCT_HUMAN	1.50600848780836	0.162983302432558
CFAB_HUMAN	1.0090524075065	0.339087947358941
HV305_HUMAN	0.227480694415395	0.825089295164918
IBP2_HUMAN	1.32637512494596	0.219582611984331
THY1_HUMAN	0.951599029888834	0.38622569827265
CD166_HUMAN	0.470498509955943	0.684389494645343
COTL1_HUMAN	0.15907873044769	0.876791501472844
PGK1_HUMAN	0.97858513045425	0.359098182939702
ACTA_HUMAN	0.839072924838612	0.435038375926196
MEP1A_HUMAN	0.410858443483568	0.691612793818735
LDHA_HUMAN	2.0919251253208	0.0666074668857465
NPDC1_HUMAN	0.588213309134979	0.580204638368139
MBL2_HUMAN	0.692274346556506	0.515110141930272
THBG_HUMAN	0.826033026152843	0.428155687020015
EZRI_HUMAN	0.931089497794857	0.374734846647155
TIMP1_HUMAN	1.32476980225304	0.214958103076385
NEP_HUMAN	0.909195730976963	0.406203416333472
LUM_HUMAN	-0.292223377522508	0.776369010297794
GPX3_HUMAN	0.637477624378024	0.538930404450881
ITIH2_HUMAN	1.07693094443492	0.308857200333729
KV119_HUMAN	0.252640635534165	0.806524044076851
LEG7_HUMAN	0.459995661514619	0.704919549490884
KLK1_HUMAN	-3.42190095649965	0.00690615134467437
SFRP3_HUMAN	0.833697656973085	0.495463638887288
PIGR_HUMAN	0.621030003526064	0.550655657506861
FABPL_HUMAN	0.119889202637016	0.906945566550041
A1AG2_HUMAN	0.459134606030029	0.656310339972257
CXL16_HUMAN	-8.62396973693336	0.00273800978481721
FRIL_HUMAN	0.657121472938165	0.526422809347529
SAMP_HUMAN	0.645442291945096	0.536325159596213
FHR2_HUMAN	1.33186842726323	0.223463053423919
TRAP1_HUMAN	0.329023679840534	0.791162419470498
CFAI_HUMAN	0.685277679588677	0.508745295622959
LYPD3_HUMAN	0.454526927263024	0.659672079855708
IC1_HUMAN	0.941579911430441	0.368846635788389
LAYN_HUMAN	NA	NA
CADM3_HUMAN	1.12221882342231	0.292290621849523
PLD3_HUMAN	0.591463933886795	0.572534680117483
HPT_HUMAN	0.492536862103283	0.633735092882834
CRIS3_HUMAN	0.554958288587584	0.595042612939188
LV301_HUMAN	0.470959391473784	0.647939065812507
UROK_HUMAN	NA	NA
DHAK_HUMAN	0.290234702724977	0.817917482915528
PROF1_HUMAN	0.388853182220998	0.706615327321613
FZD8_HUMAN	0.380466110417951	0.716793451328151
KV303_HUMAN	0.387987942957013	0.708991702881895
MOES_HUMAN	1.14398992295654	0.284433340226192
DNAS1_HUMAN	0.442656402991894	0.675583472153689
MIME_HUMAN	0.993237036017595	0.354413188549162
KV311_HUMAN	0.363439362243335	0.724752545064036
TGON2_HUMAN	0.322797070323871	0.777539797062287
PRDX2_HUMAN	0.323728359859204	0.75904148064912
AMPN_HUMAN	0.878190340772725	0.403676250230169
ITA7_HUMAN	-3.38974370674405	0.0157049961983135
MOTI_HUMAN	NA	NA
IGHG1_HUMAN	0.605786981181252	0.558932064208636
DEF5_HUMAN	0.214220432301393	0.837503154432992
TSN1_HUMAN	0.158587474050618	0.899508571104406
CAH1_HUMAN	1.2117568558629	0.256244432487163
JAML1_HUMAN	0.71039846040741	0.594251331695566
JAM2_HUMAN	2.04451115469649	0.2463861575622
1433B_HUMAN	0.578386411436043	0.579766482259301
PLMN_HUMAN	0.637742273797378	0.537979986251447
1A01_HUMAN	0.674982734022848	0.529634228308436
EF2_HUMAN	0.402547045581793	0.716713996188715
CAD15_HUMAN	0.260655619297781	0.829570884829546
KV106_HUMAN	0.483040775434141	0.640112802271667
CO4A2_HUMAN	0.51532847828079	0.625450544960599
LDH6A_HUMAN	0.341500947757263	0.746540247771821
EPHA7_HUMAN	0.38374171755009	0.754167671392007
FGFR4_HUMAN	0.630731971816918	0.557901605736163
EFNB1_HUMAN	0.2707258273178	0.794876185222948
AMYP_HUMAN	0.271455729951505	0.799676679740366
LCN1_HUMAN	0.471737883415029	0.657976984085319
CO5A3_HUMAN	0.33899800824773	0.754994733665481
GIP_HUMAN	0.400236106006228	0.743129975972576
DKK3_HUMAN	0.302901634790473	0.768849154439465
GDIR1_HUMAN	0.438416323931132	0.679569702746833
TBCA_HUMAN	0.281785872998971	0.790453875116111
FRIH_HUMAN	NA	NA
SPR1A_HUMAN	0.13257946083508	0.905645810618569
CS077_HUMAN	0.160345363663393	0.887588289089744
NPC2_HUMAN	0.225207437598199	0.826471951510115
CPVL_HUMAN	0.337241890751445	0.744395439011267
ITIH1_HUMAN	0.310550428075788	0.762532027210796
1433E_HUMAN	0.365436308783209	0.735556369171795
HNRH1_HUMAN	0.349501919752558	0.752338651790838
KV203_HUMAN	0.31288060701194	0.761636255346067
OSTP_HUMAN	0.412613558682161	0.689275899165113
FABPI_HUMAN	0.976202124265543	0.39486958882886
ASAH1_HUMAN	0.362664126219688	0.724777520452283
NHRF1_HUMAN	0.344116679499589	0.741941231458781
GSLG1_HUMAN	1.40908518983127	0.37041206249359
GILT_HUMAN	0.629435399835827	0.543762663057758
TR19L_HUMAN	0.166088681809886	0.871953033133055
A2AP_HUMAN	0.597307951398093	0.565129707927782
GDIR2_HUMAN	-5.56241573156526	0.0101532166506971
FILA_HUMAN	NA	NA
COF1_HUMAN	0.217261299305639	0.834299966825986
DCD_HUMAN	0.192030226519813	0.852983340508346
LRP2_HUMAN	0.313915060255571	0.760058921290058
MANS1_HUMAN	NA	NA
CHM1B_HUMAN	0.338608323723714	0.7420727396431
NTF2_HUMAN	-1.72150738623871	0.137113105767946
DDAH1_HUMAN	0.193299615598416	0.85337463895583
1433Z_HUMAN	0.160861496319487	0.876011962562913
IGHM_HUMAN	1.20961855126255	0.267274146790951
LSHB_HUMAN	0.0571985028535511	0.961881088202255
PCP_HUMAN	0.295750218304398	0.773494576361731
PLGA_HUMAN	0.201944400866242	0.844402728783902
EPHB3_HUMAN	0.120918772123672	0.908788061601998
LAC7_HUMAN	0.0428060220410941	0.966712879956379
FABPH_HUMAN	1.13106329366747	0.287692938862536
COFA1_HUMAN	0.158246264987685	0.877424904747556
RLA2_HUMAN	1.05945803613377	0.460746648585723
LG3BP_HUMAN	0.764099663318361	0.464096842295727
AGAL_HUMAN	0.109329348699791	0.917047465427961
TTHY_HUMAN	0.0729579382983851	0.943556705893554
APOA1_HUMAN	0.0834412785613212	0.935324057586769
CATA_HUMAN	0.0691576041450391	0.948351716377572
NEUM_HUMAN	0.137554072187007	0.895320379428844
MA2B2_HUMAN	0.121818540668303	0.906078905273244
IL1RA_HUMAN	0.0570174169568004	0.956397606343742
DERM_HUMAN	0.127714657583785	0.900907216764149
APOC3_HUMAN	0.0450849339868818	0.964949536330636
SCUB1_HUMAN	0.108807779522147	0.915610940398073
CS010_HUMAN	0.0661845179124256	0.948664104457884
DNS2A_HUMAN	0.0642526278718951	0.95134087504298
CAB45_HUMAN	0.103884441523481	0.920335318435811
PDCD1_HUMAN	0.0398071920992855	0.974637708345817
ANGL2_HUMAN	0.0699621445915726	0.945758787141116
RNAS4_HUMAN	0.0378005160978324	0.973190815355115
ANTR1_HUMAN	0.035773819500321	0.972364126839113
LAMA4_HUMAN	0.0211764471611383	0.985496223229955
CMGA_HUMAN	0.028393440774524	0.978017309780581
IGHG4_HUMAN	0.0146614375674836	0.988598207061978
TARSH_HUMAN	0.00750165019535196	0.994304777783995
IGLL1_HUMAN	0.00143652437268629	0.998943893451249
LASP1_HUMAN	-0.00176766170295623	0.998659425626221
FHR1_HUMAN	-0.0133893630297941	0.989725792902635
APOC2_HUMAN	-0.00557509260192892	0.995663872727714
FCN2_HUMAN	-0.0311148251721462	0.975838089836352
PERP1_HUMAN	-0.0221120727719205	0.98299964393394
TFPI1_HUMAN	-0.00803958707275441	0.994862334002789
SBP1_HUMAN	-0.0661862767186756	0.949567091846538
EGF_HUMAN	-3.92001540605659	0.00300603057648528
LAMP1_HUMAN	-0.101559442319809	0.921156532456402
PTMA_HUMAN	-0.0955446083597319	0.925773929730112
LV102_HUMAN	-0.0714747209796475	0.944481410297015
HEXB_HUMAN	-0.211578181632997	0.83688715111413
ENSA_HUMAN	NA	NA
NPTXR_HUMAN	-0.203488729567428	0.871288549209008
AL9A1_HUMAN	-0.113543166500101	0.927549492066082
LYAM1_HUMAN	-0.170827461706917	0.868234724680906
TXND5_HUMAN	-0.292801883373371	0.776748856615515
FA9_HUMAN	NA	NA
CD209_HUMAN	-0.311507430733143	0.767826252803039
HMCN1_HUMAN	-0.154574301428744	0.880408933210797
CADH5_HUMAN	-0.200726298454344	0.845052458330922
PRND_HUMAN	NA	NA
ENDD1_HUMAN	-0.203025600320516	0.843190842315457
LV104_HUMAN	-0.134725831282078	0.895596989668786
PDGFB_HUMAN	-0.222830871381395	0.828713060918098
SRGN_HUMAN	-0.148714368004109	0.886698596152717
RAB10_HUMAN	-0.238965067760531	0.821725159198787
LIRB4_HUMAN	-0.152560781939103	0.883833880259863
RECK_HUMAN	-0.134680595390238	0.914740430788242
NEUR1_HUMAN	-0.375810636150827	0.715070943722615
HMGN2_HUMAN	-0.225751664992071	0.850268820612934
BST1_HUMAN	NA	NA
EPHB6_HUMAN	-0.194453087454583	0.876660749530991
1B07_HUMAN	-0.16188773798846	0.877017673217729
GPC3_HUMAN	-0.319050257133728	0.760534806051864
SPB4_HUMAN	-0.134705654474862	0.896927916833643
CRNN_HUMAN	-0.149969172124138	0.888925014704159
B2MG_HUMAN	-0.180475881352253	0.860409746931703
CBPE_HUMAN	-0.336114018264971	0.748723630931321
TMED4_HUMAN	-0.202881264558877	0.859168688622341
KV202_HUMAN	-0.196179612280639	0.849209975703576
LY6D_HUMAN	-0.291484812787606	0.777216095422281
BTD_HUMAN	-0.186120751374331	0.8614148651849
A1AG1_HUMAN	1.7689582826682	0.107607047066971
IGF2_HUMAN	-0.196859341634901	0.849314100953668
FHR3_HUMAN	-0.172365551922272	0.875624214698263
KV201_HUMAN	-0.446940005928304	0.664451863349334
ITB1_HUMAN	-0.388342069731337	0.723544151469612
ANXA4_HUMAN	-0.333723900716782	0.748071906261151
CDHR5_HUMAN	NA	NA
KV307_HUMAN	-0.121393996070827	0.919284465030367
GGH_HUMAN	-0.296214921195025	0.774116291917694
CDK17_HUMAN	NA	NA
CTGF_HUMAN	-0.417609051060696	0.687873965421927
EPHA1_HUMAN	-0.331383948051193	0.751397437709895
PILRA_HUMAN	NA	NA
PPGB_HUMAN	-0.493042513915424	0.64352263368266
PGRP1_HUMAN	-3.81260098615604	0.00388137026656832
ZA2G_HUMAN	0.865497460832749	0.407745623114862
TGFR2_HUMAN	-0.259883132461233	0.800790096293913
CO6A3_HUMAN	-0.378319606648	0.716100715373136
PON1_HUMAN	-0.221266269037442	0.837399886651359
CATH_HUMAN	-0.427800134034785	0.681581296580295
TSP1_HUMAN	-0.359537743415414	0.726928575499264
CRK_HUMAN	-0.492900039286935	0.64024415739987
HSPB1_HUMAN	-0.316636946803724	0.760817406466182
FBLN7_HUMAN	-0.462706317433649	0.654709396123784
GNS_HUMAN	-0.419857906039936	0.684302937231497
ANXA5_HUMAN	-0.447963186796651	0.671035060981853
GLRX1_HUMAN	-0.329363635398844	0.75979650635097
RGMC_HUMAN	-0.462744468900094	0.65965420395241
VASP_HUMAN	NA	NA
ILEU_HUMAN	-0.294180333843444	0.774645277346802
KV101_HUMAN	-0.274818196140941	0.78920572010469
FINC_HUMAN	-0.662595224638876	0.5250486637756
KV109_HUMAN	-0.458706551521069	0.67523232634699
CHM4B_HUMAN	-0.421693205097402	0.705034043124046
PPIA_HUMAN	1.69165066098185	0.123771003511106
PI16_HUMAN	-0.591848437189051	0.56843712745803
MOG_HUMAN	-0.666141493510696	0.520828548590458
ISK1_HUMAN	-0.440180691606876	0.669246663771372
IGHA2_HUMAN	-0.192591464023915	0.852523088072063
BASI_HUMAN	-0.874330941842762	0.402519344489955
SDC4_HUMAN	-3.51293063792583	0.00899170226269128
CD27_HUMAN	-0.47108256907456	0.648505798946549
PLGB_HUMAN	-0.445594180810415	0.666384691714492
MUC1_HUMAN	-0.332821954291786	0.749907673864528
PLSL_HUMAN	-0.40202292216926	0.704917062772777
DSG2_HUMAN	-0.542802766753292	0.612445159711765
CD33_HUMAN	-0.631385922537472	0.55955669045576
BGAL_HUMAN	-0.687593084413893	0.512063770334891
JAM3_HUMAN	-0.373984026950747	0.717452675911034
6PGL_HUMAN	-2.04478342455818	0.070403808335155
LAMA5_HUMAN	-0.357702427809156	0.779415677037588
MYOC_HUMAN	-0.571367375845575	0.583453536045521
THIO_HUMAN	-0.377357287233392	0.718359579245207
IBP5_HUMAN	-1.08433342660538	0.306510449431148
CGRE1_HUMAN	-0.348521510785293	0.737389226633506
PEPA_HUMAN	-4.85275062399519	0.000691517370847024
APOE_HUMAN	-0.569361068321525	0.587146981646969
OMD_HUMAN	-0.793349533624062	0.475732129571133
SFRP4_HUMAN	-0.253978493667629	0.834260464922839
PTPRS_HUMAN	-0.714720544925798	0.492932674797182
APOH_HUMAN	-0.859304226561015	0.41053896958984
A2GL_HUMAN	1.79251191480012	0.105415411656137
PGRP2_HUMAN	0.794566527115001	0.446670429860754
S10A9_HUMAN	-1.05489677197972	0.316833086385401
K1C9_HUMAN	1.90554667848841	0.0925564214658457
YIPF3_HUMAN	-0.366622233469987	0.724569030317293
RAB14_HUMAN	-1.8999293793502	0.113884468139093
CLC14_HUMAN	-0.899694890021359	0.391004231020215
SHPS1_HUMAN	-1.01314446032643	0.335274751798057
IL1AP_HUMAN	-1.2564410138526	0.239555863927665
C1RL_HUMAN	-1.5475634565163	0.153455484081919
LMAN2_HUMAN	-1.46502252048914	0.174678676791988
CRIS2_HUMAN	-0.285460492905619	0.821034503761766
RNT2_HUMAN	-1.01147897386668	0.335936123581782
ATS1_HUMAN	-0.794587471791444	0.450430923834189
G3P_HUMAN	-0.797744434657178	0.443870128689905
PCD12_HUMAN	-0.515833190343736	0.62447931106766
TFF3_HUMAN	-0.891614386862035	0.407213042087265
WFDC2_HUMAN	-0.51034251564275	0.621592698241436
BASP1_HUMAN	-0.453110286378151	0.663447250827091
SPRL1_HUMAN	-0.761876281224557	0.472299591425669
ISLR_HUMAN	-1.12998327080691	0.285237807245353
4F2_HUMAN	-0.614410409433929	0.556036430204172
RET4_HUMAN	1.89946087828646	0.0921796253503989
FOLR1_HUMAN	-0.503612877186145	0.629489534948445
MGA_HUMAN	-0.9606159839125	0.359459945126995
PEBP1_HUMAN	-0.585565502952072	0.571755074470178
HSP72_HUMAN	-0.767114052339969	0.499670567762243
CLM8_HUMAN	-0.537797940166001	0.619751696925186
CETP_HUMAN	NA	NA
IGHG3_HUMAN	-0.767169623935347	0.466560768709432
CEAM8_HUMAN	-0.616148361746986	0.56242293703554
PI15_HUMAN	-0.770234049198772	0.459014064082953
ANAG_HUMAN	-1.17272884905468	0.278398114392394
CO6A1_HUMAN	-2.09566843325736	0.0625607565232604
KV308_HUMAN	-0.466900449682294	0.65449511064298
PODXL_HUMAN	-0.906638937745206	0.406042795916074
NCAM2_HUMAN	-1.14947711786647	0.29683966861394
GDF15_HUMAN	-1.03357572316951	0.33252303412519
BCAM_HUMAN	-1.98198801557452	0.0795852036075531
RNAS1_HUMAN	-0.675966640565706	0.515213728868251
LAC6_HUMAN	-0.743999298411193	0.474165595954602
ATRN_HUMAN	-1.94808680281111	0.0865019705904179
HRG_HUMAN	-1.02523109140029	0.340442704886145
SPRR3_HUMAN	-0.366852226208652	0.723090463968298
GGT1_HUMAN	-1.79157360124893	0.112481484823103
GTR11_HUMAN	-1.7754441860899	0.142223331746172
HV101_HUMAN	-0.970443277391044	0.358776279642352
PROC_HUMAN	-1.00722429877079	0.37735670448075
